股票代码,股票名称,涨跌幅,概念名称
688575,亚辉龙,1.70,"辅助生殖,肝炎概念,猴痘概念"
605116,奥锐特,1.70,"辅助生殖,肝炎概念,合成生物,减肥药"
301060,兰卫医学,0.57,"辅助生殖,猴痘概念,基因测序,幽门螺杆菌概念"
516,国际医学,0.51,"辅助生殖,高压氧舱,互联网医疗,毛发医疗,民营医院,脑机接口,医美概念"
300642,透景生命,0.47,"辅助生殖,猴痘概念,基因测序,流感,上海自贸区"
2435,ST长康,--,"辅助生殖,流感"
300244,迪安诊断,-0.15,"辅助生殖,肝炎概念,猴痘概念,基因测序"
300639,凯普生物,-0.15,"辅助生殖,猴痘概念,基因测序,民营医院,幽门螺杆菌概念"
688265,南模生物,-0.31,辅助生殖
300289,利德曼,-0.38,"辅助生殖,猴痘概念"
600774,汉商集团,-0.49,"辅助生殖,民营医院,物业管理,医美概念,幽门螺杆菌概念"
600479,千金药业,-0.71,"辅助生殖,医药电商"
603990,麦迪科技,-0.71,"辅助生殖,民营医院,TOPCON电池,TOPCON电池,WiFi 6"
300009,安科生物,-0.73,"辅助生殖,基因测序,民营医院,生物疫苗,细胞免疫治疗"
688606,奥泰生物,-0.84,"辅助生殖,幽门螺杆菌概念"
2932,明德生物,-0.88,"辅助生殖,禽流感"
688117,圣诺生物,-0.91,"辅助生殖,减肥药"
300199,翰宇药业,-0.92,"辅助生殖,工业大麻,减肥药,细胞免疫治疗,幽门螺杆菌概念"
2030,达安基因,-0.93,"辅助生殖,基因测序,食品安全,幽门螺杆菌概念"
300151,昌红科技,-1.12,"辅助生殖,基因测序,医药电商"
301126,达嘉维康,-1.14,"辅助生殖,民营医院,物业管理,医药电商"
688378,奥来德,4.62,"钙钛矿电池,光刻胶,OLED"
300093,金刚光伏,4.36,"钙钛矿电池,建筑节能"
688518,联赢激光,1.19,"钙钛矿电池,共封装光学(CPO),工业母机,燃料电池"
603773,沃格光电,1.18,"钙钛矿电池,MiniLED,PET铜箔,柔性屏(折叠屏)"
688170,德龙激光,1.18,"钙钛矿电池,共封装光学(CPO),华为海思概念股,PCB概念,3D打印"
300751,迈为股份,1.17,"钙钛矿电池,MiniLED"
300118,东方日升,1.02,"钙钛矿电池,共同富裕示范区,硅能源,绿色电力,TOPCON电池"
2514,宝馨科技,1.02,"钙钛矿电池,高压快充,工业母机,换电概念,碳中和,TOPCON电池,污水处理,医疗废物处理"
301325,曼恩斯特,0.63,钙钛矿电池
300758,七彩化学,0.51,"钙钛矿电池,钠离子电池,染料"
688499,利元亨,0.28,"钙钛矿电池,钠离子电池,PET铜箔"
2218,拓日新能,0.26,"钙钛矿电池,绿色电力,POE胶膜"
601985,中国核电,0.10,"钙钛矿电池,同花顺中特估100,同花顺中特估100,中字头股票,证金持股"
301131,聚赛龙,0.08,"钙钛矿电池,可降解塑料,PEEK材料,POE胶膜,碳纤维,TOPCON电池,TOPCON电池"
300585,奥联电子,0.06,"钙钛矿电池,减速器,小米汽车"
688025,杰普特,-0.48,"钙钛矿电池,TOPCON电池,TOPCON电池"
603687,大胜达,-0.53,"钙钛矿电池,数字水印,烟草"
2008,大族激光,-0.98,"钙钛矿电池,光刻机"
300056,中创环保,-1.10,"钙钛矿电池,PM2.5"
300340,科恒股份,-1.21,"钙钛矿电池,稀土永磁"
600477,杭萧钢构,-1.60,"钙钛矿电池,装配式建筑"
821,京山轻机,-1.79,钙钛矿电池
2329,皇氏集团,-1.81,"钙钛矿电池,啤酒概念,乳业"
603778,国晟科技,-1.99,钙钛矿电池
518,四环生物,10.03,"肝炎概念,新型城镇化,医疗器械概念"
2581,未名医药,4.44,"肝炎概念,股权转让(并购重组),生物疫苗"
300497,富祥药业,2.91,"肝炎概念,光刻胶,合成生物,猴痘概念,人造肉,有机硅概念"
2437,誉衡药业,2.22,"肝炎概念,黑龙江自贸区,互联网保险,基因测序,民营医院"
688076,诺泰生物,2.00,"肝炎概念,减肥药,流感"
300832,新产业,1.68,"肝炎概念,猴痘概念,流感"
688393,安必平,1.41,"肝炎概念,互联网医疗,腾讯概念"
688767,博拓生物,0.49,"肝炎概念,猴痘概念,流感"
2390,信邦制药,0.27,"肝炎概念,互联网医疗,基因测序,冷链物流,流感,民营医院,土地流转,牙科医疗,养老概念,医美概念,医药电商"
2644,佛慈制药,0.24,"肝炎概念,互联网医疗,流感,禽流感,消毒剂"
603882,金域医学,0.15,"肝炎概念,基因测序,细胞免疫治疗,幽门螺杆菌概念"
2566,益盛药业,0.14,"肝炎概念,流感,毛发医疗,农业种植"
603811,诚意药业,0.12,"肝炎概念,猴痘概念,流感"
2349,精华制药,0.00,"肝炎概念,流感,养老概念,医药电商"
301089,拓新药业,-0.03,"肝炎概念,合成生物,猴痘概念"
688317,之江生物,-0.11,"肝炎概念,猴痘概念,禽流感,食品安全,幽门螺杆菌概念"
300396,迪瑞医疗,-0.12,"肝炎概念,猴痘概念"
688633,星球石墨,10.93,"高端装备,节能环保,专精特新"
300103,达刚控股,10.43,"高端装备,股权转让(并购重组),军工,金属回收,军民融合,新型城镇化,一带一路,智慧城市"
2685,华东重机,10.05,"高端装备,工业母机,股权转让(并购重组),光伏概念,军工,航运概念,TOPCON电池,TOPCON电池,芯片概念,新型工业化,一带一路,专精特新"
605298,必得科技,10.04,"高端装备,高铁,专精特新"
2248,华东数控,10.00,"高端装备,工业母机,新型工业化"
688700,东威科技,5.60,"高端装备,光伏概念,PCB概念,PET铜箔"
300220,金运激光,4.95,"高端装备,NFT概念,区块链,数据确权,数字水印,无人零售,元宇宙,摘帽,3D打印"
301522,上大股份,4.19,"高端装备,航空发动机,核电,京津冀一体化,金属回收,军民融合,特钢概念,新股与次新股,注册制次新股"
688698,伟创电气,4.08,"高端装备,氢能源,人形机器人"
300293,蓝英装备,4.02,"高端装备,工业母机,光刻机,氢能源,特斯拉概念"
688419,耐科装备,3.58,"高端装备,先进封装"
300809,华辰装备,3.53,"高端装备,工业母机,新型工业化,一带一路"
603960,克来机电,3.10,"高端装备,共封装光学(CPO),华为汽车,机器视觉,汽车电子,汽车热管理,氢能源,燃料电池,新型工业化"
600879,航天电子,2.87,"高端装备,军工信息化,军民融合,量子科技,太赫兹,特高压,央企国企改革"
603656,泰禾智能,2.83,"高端装备,机器视觉,食品安全,数字孪生,新型工业化"
300922,天秦装备,2.66,"高端装备,京津冀一体化"
605028,世茂能源,7.95,"高股息精选,光伏概念,固废处理,绿色电力,生物质能发电"
603006,联明股份,3.00,"高股息精选,冷链物流,特斯拉概念"
1696,宗申动力,2.99,"高股息精选,工业互联网,航空发动机,军民融合,两轮车,钠离子电池,农机,氢能源,燃料电池,乡村振兴"
605336,帅丰电器,2.41,"高股息精选,家用电器,智能家居"
688057,金达莱,2.24,"高股息精选,污水处理"
559,万向钱潮,2.11,"高股息精选,固态电池,小米汽车"
600030,中信证券,2.02,"高股息精选,期货概念,同花顺漂亮100,同花顺中特估100,证金持股"
603565,中谷物流,1.98,"高股息精选,航运概念,冷链物流"
603018,华设集团,1.91,"高股息精选,毫米波雷达,举牌,空间计算,水利,数字孪生,数字乡村,碳中和,腾讯概念,新型城镇化,虚拟数字人,智慧灯杆"
600729,重庆百货,1.87,"高股息精选,互联网金融,小米汽车,证金持股"
601598,中国外运,1.52,"高股息精选,跨境电商,冷链物流,同花顺中特估100,中俄贸易概念,中字头股票,自由贸易港"
2440,闰土股份,1.34,"高股息精选,染料"
301000,肇民科技,1.13,"高股息精选,家用电器,汽车热管理,燃料电池"
603277,银都股份,1.06,高股息精选
605580,恒盛能源,0.96,"高股息精选,固废处理,绿色电力,培育钻石,碳交易"
301042,安联锐视,0.73,"高股息精选,人脸识别"
2556,辉隆股份,0.68,"高股息精选,供销社,化肥,磷化工,毛发医疗,煤化工概念,农村电商,数字乡村,土地流转,医美概念"
600236,桂冠电力,0.64,"高股息精选,绿色电力"
300200,高盟新材,4.51,"高铁,光刻胶,OLED"
300845,捷安高科,3.72,"高铁,航空发动机,军工信息化,数字孪生,虚拟现实,一带一路,元宇宙,职业教育"
603712,七一二,2.09,"高铁,6G概念"
2361,神剑股份,1.91,"高铁,石墨烯,碳纤维,污水处理,3D打印"
300711,广哈通信,1.78,"高铁,华为鲲鹏,量子科技,人脸识别,语音技术,智能电网"
2254,泰和新材,1.73,高铁
301178,天亿马,1.70,"高铁,空间计算,绿色电力,人脸识别,时空大数据,数据确权,数字乡村,算力租赁,虚拟电厂,语音技术,智慧政务,智能医疗,职业教育"
688629,华丰科技,1.60,"高铁,共封装光学(CPO),铜缆高速连接"
688285,高铁电气,1.52,高铁
300351,永贵电器,1.04,"高铁,高压快充,共同富裕示范区,换电概念"
300446,航天智造,1.03,"高铁,光刻胶,民爆概念,PCB概念,小米汽车,页岩气,智能座舱,3D打印"
301043,绿岛风,0.86,"高铁,建筑节能,PM2.5"
605128,上海沿浦,0.79,高铁
603033,三维股份,0.79,"高铁,可降解塑料,煤化工概念"
2164,宁波东力,0.76,"高铁,共同富裕示范区,减速器"
300906,日月明,0.71,高铁
600967,内蒙一机,0.60,"高铁,减速器,农机,中俄贸易概念"
2816,和科达,10.01,"高压快充,股权转让(并购重组),国企改革,污水处理,摘帽"
600237,铜峰电子,2.22,"高压快充,柔性直流输电"
301499,维科精密,1.69,"高压快充,PCB概念,汽车热管理,燃料电池,天然气"
688261,东微半导,0.99,高压快充
301607,富特科技,0.77,"高压快充,小米汽车"
603766,隆鑫通用,0.74,"高压快充,航空发动机,两轮车,农机"
2806,华锋股份,0.71,"高压快充,汽车热管理"
300491,通合科技,0.50,"高压快充,换电概念,雄安新区"
301180,万祥科技,0.43,高压快充
2364,中恒电气,0.41,"高压快充,换电概念,特高压,虚拟电厂"
300414,中光防雷,0.35,高压快充
2922,伊戈尔,0.34,高压快充
2227,奥特迅,0.21,"高压快充,换电概念,柔性直流输电,特高压,虚拟电厂"
301310,鑫宏业,0.12,高压快充
2927,泰永长征,0.00,"高压快充,虚拟电厂"
2139,拓邦股份,-0.17,"高压快充,空气能热泵,人形机器人,无线充电"
2358,森源电气,-0.21,"高压快充,垃圾分类,柔性直流输电,智慧灯杆"
600405,动力源,-0.22,"高压快充,换电概念"
300693,盛弘股份,-0.34,"高压快充,换电概念"
2870,香山股份,-0.35,"高压快充,举牌,人形机器人"
300713,英可瑞,-0.36,"高压快充,换电概念,柔性直流输电,智慧灯杆"
300403,汉宇集团,-0.43,"高压快充,垃圾分类,PEEK材料"
300062,中能电气,-0.51,高压快充
2953,日丰股份,-0.58,高压快充
300143,盈康生命,0.09,"高压氧舱,民营医院,养老概念,医美概念"
605001,威奥股份,-0.32,"高压氧舱,碳纤维,医美概念,噪声防治"
919,金陵药业,-1.02,"高压氧舱,民营医院,医美概念"
601567,三星医疗,-1.46,高压氧舱
600246,万通发展,2.95,"共封装光学(CPO),毫米波雷达,京津冀一体化"
688662,富信科技,2.75,共封装光学(CPO)
300913,兆龙互连,2.41,"共封装光学(CPO),铜缆高速连接"
1267,汇绿生态,2.38,"共封装光学(CPO),硅能源,土壤修复,土壤修复,污水处理,乡村振兴,新型城镇化"
688498,源杰科技,1.67,"共封装光学(CPO),汽车芯片"
301251,威尔高,1.41,"共封装光学(CPO),MiniLED,PCB概念"
688183,生益电子,1.28,"共封装光学(CPO),PCB概念"
300394,天孚通信,0.77,共封装光学(CPO)
688609,九联科技,0.63,"共封装光学(CPO),量子科技,WiFi 6,星闪概念"
300620,光库科技,0.62,"共封装光学(CPO),横琴新区,量子科技,3D打印"
2196,方正电机,9.96,"共同富裕示范区,国企改革,家用电器,机器人概念,特斯拉概念,新能源汽车"
605303,园林股份,4.81,"共同富裕示范区,旅游概念,PPP概念,雄安新区,乡村振兴,新型城镇化"
603297,永新光学,4.50,"共同富裕示范区,光刻机,机器视觉,商业航天,无人驾驶,虚拟现实"
605003,众望布艺,4.00,共同富裕示范区
603578,三星新材,4.00,共同富裕示范区
3041,真爱美家,3.87,"共同富裕示范区,一带一路"
2725,跃岭股份,2.75,"共同富裕示范区,燃料电池,碳纤维,一带一路,中俄贸易概念"
603908,牧高笛,2.29,"共同富裕示范区,跨境电商,露营经济,体育产业"
301066,万事利,1.79,"共同富裕示范区,NFT概念"
301556,托普云农,1.35,"共同富裕示范区,生态农业,数字乡村,新股与次新股,注册制次新股"
603215,比依股份,1.08,"共同富裕示范区,家用电器,网络直播,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济"
605337,李子园,0.94,"共同富裕示范区,乳业"
688306,均普智能,0.94,"共同富裕示范区,汽车热管理,人形机器人"
603073,彩蝶实业,0.86,"共同富裕示范区,中俄贸易概念"
2006,精工科技,0.81,"共同富裕示范区,建筑节能,碳纤维,3D打印"
605080,浙江自然,0.79,"共同富裕示范区,露营经济"
301359,东南电子,0.75,共同富裕示范区
688109,品茗科技,0.74,"共同富裕示范区,华为昇腾,水利,物业管理"
603789,星光农机,0.67,"共同富裕示范区,生态农业,农机"
601882,海天精工,0.55,"共同富裕示范区,工业母机"
2303,美盈森,1.72,"工业大麻,人造肉,预制菜"
300165,天瑞仪器,1.64,"工业大麻,垃圾分类,食品安全,污水处理"
300125,ST聆达,0.91,"工业大麻,TOPCON电池,新型烟草(电子烟),烟草"
300487,蓝晓科技,0.12,"工业大麻,固废处理,减肥药,净水概念,金属回收,金属镍,生物疫苗,碳交易,小金属概念,盐湖提锂"
600422,昆药集团,0.00,"工业大麻,青蒿素,养老概念,证金持股"
300022,吉峰科技,0.00,"工业大麻,农村电商,农机,中俄贸易概念"
837,秦川机床,-0.80,"工业大麻,化债概念(AMC概念)"
603998,方盛制药,-0.80,"工业大麻,民营医院,眼科医疗"
603003,*ST龙宇,-0.94,"工业大麻,上海自贸区"
603058,永吉股份,-0.99,"工业大麻,烟草"
600232,金鹰股份,-1.07,工业大麻
300194,福安药业,-1.16,工业大麻
300261,雅本化学,-1.36,工业大麻
603896,寿仙谷,-1.54,工业大麻
300132,青松股份,-1.71,"工业大麻,消毒剂"
600448,华纺股份,-2.38,工业大麻
2565,顺灏股份,-3.01,"工业大麻,生态农业,烟草"
300175,朗源股份,-6.19,"工业大麻,土地流转,土地流转,土地流转,土地流转,土地流转,土地流转"
600239,云南城投,-7.87,"工业大麻,特色小镇"
301222,浙江恒威,20.01,"工业互联网,融资融券"
600841,动力新科,10.07,"工业互联网,国企改革,换电概念,沪股通,汽车芯片,氢能源,上海国企改革,无人驾驶,新能源汽车"
688115,思林杰,5.83,"工业互联网,股权转让(并购重组),机器视觉,苹果概念,数字孪生,WiFi 6,新型工业化,虚拟现实"
600775,南京熊猫,5.77,"工业互联网,机器人概念,脑机接口,数据中心,卫星导航,无人机,消费电子概念,新型工业化,央企国企改革,智慧城市,智能交通"
600756,浪潮软件,5.14,"工业互联网,国资云,数字孪生,信创,智慧政务"
300590,移为通信,3.47,"工业互联网,两轮车,WiFi 6,智能交通,智能物流"
2892,科力尔,10.03,"工业母机,华为概念,华为汽车,机器人概念,深股通,小米概念,新能源汽车,新型工业化,智能家居,专精特新,3D打印"
600243,青海华鼎,5.14,"工业母机,减速器,新型工业化,医疗器械概念"
688237,超卓航科,2.80,工业母机
301377,鼎泰高科,1.76,"工业母机,PCB概念"
605133,嵘泰股份,1.76,"工业母机,特斯拉概念,一体化压铸"
688308,欧科亿,1.73,工业母机
300615,欣天科技,1.53,工业母机
301510,固高科技,1.33,"工业母机,污水处理,智能物流,职业教育"
410,沈阳机床,0.98,"工业母机,化债概念(AMC概念)"
688059,华锐精密,0.96,工业母机
688320,禾川科技,0.93,"工业母机,人形机器人"
300971,博亚精工,0.92,"工业母机,海工装备,中俄贸易概念"
300946,恒而达,0.86,工业母机
688558,国盛智科,0.84,"工业母机,航空发动机"
2031,巨轮智能,0.72,"工业母机,航空发动机,减速器,冷链物流"
2334,英威腾,0.68,"工业母机,换电概念,稀土永磁"
301456,盘古智能,0.55,工业母机
872392,佳合科技,13.45,"股权转让(并购重组),融资融券"
2290,禾盛新材,9.99,"股权转让(并购重组),家用电器,人工智能,文化传媒概念"
2199,东晶电子,9.96,股权转让(并购重组)
603991,至正股份,8.09,"股权转让(并购重组),核电,华为概念,先进封装,芯片概念,5G"
600520,文一科技,7.55,"股权转让(并购重组),机器人概念,先进封装,芯片概念"
300417,南华仪器,7.22,"股权转让(并购重组),节能环保,碳中和,物联网"
2778,中晟高科,5.51,"股权转让(并购重组),节能环保,净水概念,天然气,土壤修复,土壤修复,污水处理"
